,Tweets,Subjectivity,Polarity,country,region
370," The APC government brought ICHABOD (Meaning the Glory of God has departed) into Nigeria.
No wonder Buhari confessed "" I tried my best both my best was not good enough"".
We need the LP to bring back the glory of God to our dear nation come 2023.
Vote for LP!",0.34,0.32999999999999996,Nigeria,ex-British Colony
371,"   The APC government brought ICHABOD (Meaning the Glory of God has departed) into Nigeria.
No wonder Buhari confessed "" I tried my best both my best was not good enough"".
We need the LP to bring back the glory of God to our dear nation come 2023.
Vote for LP!",0.34,0.32999999999999996,Nigeria,ex-British Colony
372," The APC government brought ICHABOD (Meaning the Glory of God has departed) into Nigeria.
No wonder Buhari confessed "" I tried my best both my best was not good enough"".
We need the LP to bring back the glory of God to our dear nation come 2023.
Vote for LP!",0.34,0.32999999999999996,Nigeria,ex-British Colony
373," The APC government brought ICHABOD (Meaning the Glory of God has departed) into Nigeria.
No wonder Buhari confessed "" I tried my best both my best was not good enough"".
We need the LP to bring back the glory of God to our dear nation come 2023.
Vote for LP!",0.34,0.32999999999999996,Nigeria,ex-British Colony
374," The APC government brought ICHABOD (Meaning the Glory of God has departed) into Nigeria.
No wonder Buhari confessed "" I tried my best both my best was not good enough"".
We need the LP to bring back the glory of God to our dear nation come 2023.
Vote for LP!",0.34,0.32999999999999996,Nigeria,ex-British Colony
375,"The APC government brought ICHABOD (Meaning the Glory of God has departed) into Nigeria.
No wonder Buhari confessed "" I tried my best both my best was not good enough"".
We need the LP to bring back the glory of God to our dear nation come 2023.
Vote for LP!",0.34,0.32999999999999996,Nigeria,ex-British Colony
376," May Nigeria never happen to any of us, our family, and our friends.

Till today, the  is yet to visit the family of my friend who was killed by bike riders at Lekki almost a year ago, yet they claim they are a caring government. justicefordavesound",0.0,-0.2,Nigeria,ex-British Colony
377,"Bolanle was killed because we have a government that does not care for it's people. The police image is a replica of the government that they serve under. We don't need to moan on the internet, we need to get our PVCs and vote out this monsters in govt. APC PDP Youth killers",0.0,-0.2,Nigeria,ex-British Colony
378," s   When will we understand that pit is our responsibility to speak up against leadership. It is not an attack to call government officials out to do their jobs. People are losing their lives, how can we just keep quiet?",0.3333333333333333,0.0,Nigeria,ex-British Colony
379," Voting is not an option, I will keep saying it, before vote can have meaning, something diff and powerful have to happen first, else, our police will never stop killing people and the government will never stop laughing at us",0.6666666666666666,0.275,Nigeria,ex-British Colony
380,"Thank you for reminding us that your government failed to secure our nation, you are so happy Christian cannot go home for Xmas. 

When is securing Nigeria and standing with the victims of crimes became the duty of  ? When did you make him C-in-C? The joke is on YOU! https//t.co/tsUlhQXGG6",0.475,0.17500000000000002,Nigeria,ex-British Colony
381,"kay  Electing Atiku not the solution; but who can give us regional system of government. Will Atiku Fulani who stealing our wealth gives regional autonomy? No, cos Yoruba will is what they use to sponsor the northern Nigeria development.",0.0,0.0,Nigeria,ex-British Colony
382,"Who is a bad candidate and who is the good? The candidate that protect your interest is the good one to you,the one that covers my interest is the good one to me. Let’s see your interest?you served a government that mortgaged our power sector to buccaneering profiteers,not so? https//t.co/oCesxyH2wM",0.6166666666666667,0.35,Nigeria,ex-British Colony
383,ako  You dey mind those fools had it been our government are doing their job who wan go abroad go hustle,0.15000000000000002,-0.2,Nigeria,ex-British Colony
384," I heard they are not terrorist again they are warriors defending bushes in the north,no government is to  blame here,we should blame all of us who are still voting and campaigning 4 all this murderers that goes into power to kill us,kill our dreams and hopes,9ja wen una go wise",0.9,0.7,Nigeria,ex-British Colony
385, And these people will be cursing the leaders/government when we the citizens are 80% of our own problem,1.0,0.6,Nigeria,ex-British Colony
386,We are our government. https//t.co/433VZySLGo,0.0,0.0,Nigeria,ex-British Colony
387,"The  has over the years, catered for the less privileged in Northern Nigeria and in Adamawa State, specifically. Their activities will go along way to support the government in our quest to have healthy citizens.

HauFoundation https//t.co/RQVPp5wa6f",0.2833333333333333,0.16666666666666669,Nigeria,ex-British Colony
388,"Nothing to say after all that happened during EndSARS our government learnt nothing.
But took the youths for granted.
Vote wisely.
EndBadGovernance.
Use your PVC.",0.9,0.7,Nigeria,ex-British Colony
389,Our Government cannot sit back and watch our citizens killed by the same law enforcers that should ordinarily protect them.,0.15625,-0.1125,Nigeria,ex-British Colony
390,  Just imagine what the Lebanese and Indians are doing to us on our soil and the government did not deemed it fit to look into it,0.4,0.4,Nigeria,ex-British Colony
391,"The  has over the years, catered for the less privileged in Northern Nigeria and in Adamawa State, specifically. Their activities will go along way to support the government in our quest to have healthy citizens.

HauFoundation https//t.co/eWV9aHl9T1",0.2833333333333333,0.16666666666666669,Nigeria,ex-British Colony
392,  Yusuf    goodybag   I thought I was the only one that observed that...it a pity that religion and tribe has  blindfold our eye to the extend that we cover bad government even when it happens to us,0.6222222222222222,-0.2666666666666666,Nigeria,ex-British Colony
393,"the appropriate Government officers to immediately get on it. We must ensure a speedy justice for the late Bolanle. Our Government cannot sit back and watch our citizens killed by the same law enforcers that should ordinarily protect them.

“I’m aware that the Lagos State police",0.28214285714285714,0.0,Nigeria,ex-British Colony
394,"Except Ori ade nothing to show oo we have no LGA present only state and federal government's,our local authority is in comatose! https//t.co/XujeuEUsDc",0.3333333333333333,0.0,Nigeria,ex-British Colony
395, Na she and the rest of the Nigerian people including myself pay those people's salary including the government that refused to do the right thing. They're using our tax money against us all! Crazy place to be,0.7178571428571429,-0.12142857142857144,Nigeria,ex-British Colony
396,"I think untill Nigeria government start accepting educated ones to secure our dear country untill then we will have peace at large, because many of these so called policeman barely know the law that governs their work, since they don't know thy act on the tins arond thm.",0.40714285714285714,0.2910714285714286,Nigeria,ex-British Colony
397, You guys have time to still chat with this man and his fellow colleagues on social media. They aren't humans. Our government is full of animals who else do you think will be in the armed forces? Same animals of course.,0.24722222222222223,0.12777777777777777,Nigeria,ex-British Colony
